,Star_ID,time__sum_values,time__median,time__mean,time__length,time__standard_deviation,time__variance,time__root_mean_square,time__maximum,time__absolute_maximum,time__minimum,flux__sum_values,flux__median,flux__mean,flux__length,flux__standard_deviation,flux__variance,flux__root_mean_square,flux__maximum,flux__absolute_maximum,flux__minimum,flux_err__sum_values,flux_err__median,flux_err__mean,flux_err__length,flux_err__standard_deviation,flux_err__variance,flux_err__root_mean_square,flux_err__maximum,flux_err__absolute_maximum,flux_err__minimum,centroid_col__sum_values,centroid_col__median,centroid_col__mean,centroid_col__length,centroid_col__standard_deviation,centroid_col__variance,centroid_col__root_mean_square,centroid_col__maximum,centroid_col__absolute_maximum,centroid_col__minimum,centroid_row__sum_values,centroid_row__median,centroid_row__mean,centroid_row__length,centroid_row__standard_deviation,centroid_row__variance,centroid_row__root_mean_square,centroid_row__maximum,centroid_row__absolute_maximum,centroid_row__minimum,cadenceno__sum_values,cadenceno__median,cadenceno__mean,cadenceno__length,cadenceno__standard_deviation,cadenceno__variance,cadenceno__root_mean_square,cadenceno__maximum,cadenceno__absolute_maximum,cadenceno__minimum,quality__sum_values,quality__median,quality__mean,quality__length,quality__standard_deviation,quality__variance,quality__root_mean_square,quality__maximum,quality__absolute_maximum,quality__minimum,Boolean
1,TOI-2196,2140329.842,1668.681234,1668.222792,1283,8.364716107,69.96847556,1668.243762,1682.347929,1682.347929,1653.95182,4997400.274,3895.731934,3895.089847,1283,8.010973354,64.17569408,3895.098085,3913.237305,3913.237305,3874.901611,2902.254308,2.201117754,2.262084418,1283,0.214527428,0.046022017,2.272234128,2.790881157,2.790881157,2.036197424,1324027.1,1031.976398,1031.977475,1283,0.003926423,1.54168E-05,1031.977475,1031.992292,1031.992292,1031.971852,828004.7193,645.3769247,645.3661102,1283,0.015883776,0.000252294,645.3661104,645.3953945,645.3953945,645.3341784,27143144,21178,21155.99688,1283,401.5024589,161204.2245,21159.80643,21834,21834,20471,2428928,0,1893.162899,1283,3962.808119,15703848.19,4391.800764,12288,12288,0,1
1,TOI-172,1585054.119,1337.985474,1338.728141,1184,8.133981226,66.16165059,1338.752852,1353.162266,1353.162266,1325.35002,8797203.346,7430.713867,7430.070393,1184,11.96701999,143.2095674,7430.08003,7538.380859,7538.380859,7352.857422,3249.831988,2.74262917,2.744790531,1184,0.056245956,0.003163608,2.745366763,3.857599974,3.857599974,2.700659513,899867.5417,760.0206866,760.0232615,1184,0.010221707,0.000104483,760.0232616,760.0407229,760.0407229,759.9937987,796283.0906,672.5562512,672.5363941,1184,0.05732073,0.003285666,672.5363966,672.6199108,672.6199108,672.4366643,6322739,5304.5,5340.151182,1184,390.4345984,152439.1756,5354.405086,6033,6033,4698,59392,0,50.16216216,1184,995.1208948,990265.5953,996.3843826,32768,32768,0,1
1,TOI-2158,2297798.217,2023.171121,2022.709698,1136,7.305957088,53.37700898,2022.722893,2035.119061,2035.119061,2010.306325,14356002.12,12632.93896,12637.32581,1136,36.7701397,1352.043174,12637.3793,12690.18066,12690.18066,12536.58301,4313.462245,3.809294462,3.797061836,1136,0.115076397,0.013242577,3.798805228,4.044618607,4.044618607,3.526875496,1116576.38,982.9002781,982.9017433,1136,0.009923488,9.84756E-05,982.9017433,982.954055,982.954055,982.8888016,1421893.735,1251.649508,1251.66702,1136,0.039401552,0.001552482,1251.667021,1251.72801,1251.72801,1251.613062,43362658,38193.5,38171.35387,1136,350.6826137,122978.2955,38172.96471,38767,38767,37576,512,0,0.450704225,1136,15.18411766,230.5574291,15.19080522,512,512,0,1
1,TOI-2180,31262053.82,1696.344537,1696.811432,18424,7.894429909,62.32202359,1696.829796,1710.204858,1710.204858,1683.354991,1078607450,58547.08203,58543.60887,18424,52.24728786,2729.779089,58543.63219,58766.24609,58766.24609,58259.45313,533192.3146,28.31079769,28.94009524,18424,1.630759208,2.659375595,28.98600504,32.61133194,32.61133194,27.14761162,7718614.874,418.9440667,418.9434908,18424,0.007506467,5.6347E-05,418.9434908,418.9724568,418.9724568,418.9065907,17462345.62,947.804711,947.8042564,18424,0.016955646,0.000287494,947.8042566,947.8640415,947.8640415,947.7583713,6226126923,337599.5,337935.6775,18424,5684.017755,32308057.84,337983.4762,347579,347579,328247,23192064,0,1258.796353,18424,2106.720157,4438269.822,2454.147118,32768,32768,0,1
1,TOI-954,1460131.206,1425.994121,1424.51825,1025,7.933179789,62.93534157,1424.54034,1436.827521,1436.827521,1410.952114,19452167.28,19020.0332,18977.72417,1025,107.3770215,11529.82474,18978.02794,19139.10742,19139.10742,17855.48047,4245.641834,4.075048923,4.142089594,1025,0.309884481,0.096028392,4.1536652,6.063612938,6.063612938,3.953631401,1790015.752,1746.346127,1746.356832,1025,0.118298764,0.013994598,1746.356836,1747.162877,1747.162877,1746.273924,1446080.133,1410.820846,1410.809886,1025,0.034433525,0.001185668,1410.809886,1410.836043,1410.836043,1410.551985,9694615,9529,9458.160976,1025,380.7865293,144998.3809,9465.823124,10049,10049,8807,2347008,0,2289.763902,1025,7924.570787,62798822.16,8248.747838,32768,32768,0,1
1,TOI-1820,2366277.548,1912.369892,1912.916369,1237,7.99721936,63.95551749,1912.933085,1926.474174,1926.474174,1899.411183,11141832.74,9006.505859,9007.140455,1237,162.8389689,26516.5298,9008.612308,11142.67188,11142.67188,4542.484375,4132.419137,3.070411444,3.340678365,1237,0.927943851,0.861079791,3.467161913,12.01811504,12.01811504,3.06112957,522588.7419,422.4631168,422.4646257,1237,0.035362843,0.001250531,422.4646271,422.5041272,422.5041272,421.612311,334550.2971,270.444781,270.4529483,1237,0.040898663,0.001672701,270.4529514,270.5387791,270.5387791,269.5744378,40698825,32875,32901.23282,1237,383.8596009,147348.1932,32903.472,33552,33552,32253,712704,0,576.1552142,1237,1424.070548,2027976.927,1536.206938,4096,4096,0,1
1,TOI-481,1228564.254,1396.749645,1396.095743,880,6.052083569,36.62771553,1396.108861,1406.197739,1406.197739,1385.968245,23897758.38,27159.12109,27156.54361,880,28.85699811,832.7263397,27156.55894,27204.04492,27204.04492,27056.61523,4176.039332,4.723409653,4.745499241,880,0.075531949,0.005705075,4.746100307,5.090078354,5.090078354,4.712532043,1431112.357,1626.266719,1626.264042,880,0.011733333,0.000137671,1626.264042,1626.284908,1626.284908,1626.238786,419998.018,477.2706305,477.270475,880,0.015328413,0.00023496,477.2704753,477.2994578,477.2994578,477.2406807,7122819,8125.5,8094.1125,880,290.4953995,84387.57712,8099.323721,8579,8579,7608,2524672,0,2868.945455,880,9258.642193,85722455.25,9692.951216,32768,32768,0,1
1,TOI-1860,31262009.21,1696.342097,1696.80901,18424,7.894317901,62.32025511,1696.827374,1710.202284,1710.202284,1683.352797,2218694039,120310.5117,120424.1228,18424,1008.61321,1017300.608,120428.3466,122557.4453,122557.4453,117885.9141,714014.679,38.69931602,38.75459612,18424,0.274750463,0.075487817,38.75557003,39.46406555,39.46406555,38.22697449,36107108.57,1959.786467,1959.786614,18424,0.005336145,2.84744E-05,1959.786614,1959.814783,1959.814783,1959.763695,16005477.2,868.7292725,868.7297654,18424,0.012535959,0.00015715,868.7297654,868.7858964,868.7858964,868.6847847,6226126923,337599.5,337935.6775,18424,5684.017755,32308057.84,337983.4762,347579,347579,328247,24451584,0,1327.159357,18424,6458.742355,41715352.8,6593.686735,32768,32768,0,1
1,TOI-1136,31261984.27,1696.340726,1696.807657,18424,7.894351944,62.32079261,1696.826021,1710.201009,1710.201009,1683.351406,736919370.2,40014.47461,39997.79474,18424,298.095787,88861.09823,39998.90555,40554.64063,40554.64063,39260.87891,566929.4903,30.63272095,30.77124893,18424,0.375411293,0.140933639,30.77353887,32.61737823,32.61737823,30.27967644,11535216,626.0971688,626.0972645,18424,0.003737159,1.39664E-05,626.0972645,626.1251236,626.1251236,626.0647713,31506671.23,1710.092617,1710.088538,18424,0.019584397,0.000383549,1710.088538,1710.143524,1710.143524,1710.042861,6226126923,337599.5,337935.6775,18424,5684.017755,32308057.84,337983.4762,347579,347579,328247,2688512,0,145.9244464,18424,759.0216018,576113.7919,772.9215588,4096,4096,0,1
1,TOI-1136,31261984.27,1696.340726,1696.807657,18424,7.894351944,62.32079261,1696.826021,1710.201009,1710.201009,1683.351406,736919370.2,40014.47461,39997.79474,18424,298.095787,88861.09823,39998.90555,40554.64063,40554.64063,39260.87891,566929.4903,30.63272095,30.77124893,18424,0.375411293,0.140933639,30.77353887,32.61737823,32.61737823,30.27967644,11535216,626.0971688,626.0972645,18424,0.003737159,1.39664E-05,626.0972645,626.1251236,626.1251236,626.0647713,31506671.23,1710.092617,1710.088538,18424,0.019584397,0.000383549,1710.088538,1710.143524,1710.143524,1710.042861,6226126923,337599.5,337935.6775,18424,5684.017755,32308057.84,337983.4762,347579,347579,328247,2688512,0,145.9244464,18424,759.0216018,576113.7919,772.9215588,4096,4096,0,1
1,TOI-1136,31261984.27,1696.340726,1696.807657,18424,7.894351944,62.32079261,1696.826021,1710.201009,1710.201009,1683.351406,736919370.2,40014.47461,39997.79474,18424,298.095787,88861.09823,39998.90555,40554.64063,40554.64063,39260.87891,566929.4903,30.63272095,30.77124893,18424,0.375411293,0.140933639,30.77353887,32.61737823,32.61737823,30.27967644,11535216,626.0971688,626.0972645,18424,0.003737159,1.39664E-05,626.0972645,626.1251236,626.1251236,626.0647713,31506671.23,1710.092617,1710.088538,18424,0.019584397,0.000383549,1710.088538,1710.143524,1710.143524,1710.042861,6226126923,337599.5,337935.6775,18424,5684.017755,32308057.84,337983.4762,347579,347579,328247,2688512,0,145.9244464,18424,759.0216018,576113.7919,772.9215588,4096,4096,0,1
1,TOI-1136,31261984.27,1696.340726,1696.807657,18424,7.894351944,62.32079261,1696.826021,1710.201009,1710.201009,1683.351406,736919370.2,40014.47461,39997.79474,18424,298.095787,88861.09823,39998.90555,40554.64063,40554.64063,39260.87891,566929.4903,30.63272095,30.77124893,18424,0.375411293,0.140933639,30.77353887,32.61737823,32.61737823,30.27967644,11535216,626.0971688,626.0972645,18424,0.003737159,1.39664E-05,626.0972645,626.1251236,626.1251236,626.0647713,31506671.23,1710.092617,1710.088538,18424,0.019584397,0.000383549,1710.088538,1710.143524,1710.143524,1710.042861,6226126923,337599.5,337935.6775,18424,5684.017755,32308057.84,337983.4762,347579,347579,328247,2688512,0,145.9244464,18424,759.0216018,576113.7919,772.9215588,4096,4096,0,1
1,TOI-1136,31261984.27,1696.340726,1696.807657,18424,7.894351944,62.32079261,1696.826021,1710.201009,1710.201009,1683.351406,736919370.2,40014.47461,39997.79474,18424,298.095787,88861.09823,39998.90555,40554.64063,40554.64063,39260.87891,566929.4903,30.63272095,30.77124893,18424,0.375411293,0.140933639,30.77353887,32.61737823,32.61737823,30.27967644,11535216,626.0971688,626.0972645,18424,0.003737159,1.39664E-05,626.0972645,626.1251236,626.1251236,626.0647713,31506671.23,1710.092617,1710.088538,18424,0.019584397,0.000383549,1710.088538,1710.143524,1710.143524,1710.042861,6226126923,337599.5,337935.6775,18424,5684.017755,32308057.84,337983.4762,347579,347579,328247,2688512,0,145.9244464,18424,759.0216018,576113.7919,772.9215588,4096,4096,0,1
1,TOI-1136,31261984.27,1696.340726,1696.807657,18424,7.894351944,62.32079261,1696.826021,1710.201009,1710.201009,1683.351406,736919370.2,40014.47461,39997.79474,18424,298.095787,88861.09823,39998.90555,40554.64063,40554.64063,39260.87891,566929.4903,30.63272095,30.77124893,18424,0.375411293,0.140933639,30.77353887,32.61737823,32.61737823,30.27967644,11535216,626.0971688,626.0972645,18424,0.003737159,1.39664E-05,626.0972645,626.1251236,626.1251236,626.0647713,31506671.23,1710.092617,1710.088538,18424,0.019584397,0.000383549,1710.088538,1710.143524,1710.143524,1710.042861,6226126923,337599.5,337935.6775,18424,5684.017755,32308057.84,337983.4762,347579,347579,328247,2688512,0,145.9244464,18424,759.0216018,576113.7919,772.9215588,4096,4096,0,1
1,TOI-2570,2051895.087,1829.255971,1828.7835,1122,7.274817241,52.9229659,1828.797969,1841.141424,1841.141424,1816.12023,2058371.536,1835.385071,1834.555736,1122,40.86439225,1669.898554,1835.010803,1906.108032,1906.108032,1745.840576,2067.893935,1.827989697,1.843042722,1122,0.054167803,0.002934151,1.843838558,2.338462591,2.338462591,1.819247723,1766677.965,1574.577294,1574.579291,1122,0.009245637,8.54818E-05,1574.579291,1574.592331,1574.592331,1574.55819,558427.0797,497.7032482,497.7068446,1122,0.045521805,0.002072235,497.7068467,497.7870514,497.7870514,497.6285913,32384088,28885.5,28862.82353,1122,349.1862466,121931.0348,28864.9357,29456,29456,28255,213504,0,190.2887701,1122,2022.631831,4091039.524,2031.563275,32768,32768,0,1
1,HD 183579,32431206.58,1668.639391,1668.186132,19441,8.369549732,70.04936272,1668.207127,1682.361559,1682.361559,1653.925272,1725328981,88751.4375,88746.9256,19441,100.7792214,10156.45147,88746.98282,95295.74219,95295.74219,88309.72656,629264.4757,32.33605194,32.36790678,19441,0.161803504,0.026180374,32.3683112,32.97760391,32.97760391,32.1398201,28697624.6,1476.141411,1476.139324,19441,0.009648282,9.30893E-05,1476.139324,1476.167943,1476.167943,1476.091198,8830143.205,454.1879791,454.2021092,19441,0.040253951,0.001620381,454.202111,454.2951193,454.2951193,454.113362,6169070511,317649,317322.6949,19441,6026.038401,36313138.81,317379.9077,327529,327529,307055,18155552,0,933.8795329,19441,2603.424502,6777819.14,2765.85432,8704,8704,0,1
1,TIC 237913194,1585050.464,1337.982332,1338.725054,1184,8.134197381,66.16516703,1338.749766,1353.159609,1353.159609,1325.346624,4162208.893,3515.169434,3515.379133,1184,5.357813941,28.70617022,3515.383216,3534.696289,3534.696289,3488.274902,2321.146089,1.948109806,1.96042744,1184,0.038072219,0.001449494,1.960797093,2.097014904,2.097014904,1.923181653,306143.7851,258.5722147,258.567386,1184,0.011218414,0.000125853,258.5673863,258.5902898,258.5902898,258.5439155,1866838.121,1576.716557,1576.721386,1184,0.017621658,0.000310523,1576.721386,1576.750674,1576.750674,1576.691932,6322739,5304.5,5340.151182,1184,390.4345984,152439.1756,5354.405086,6033,6033,4698,512,0,0.432432432,1184,14.87341278,221.2184076,14.87969776,512,512,0,1
1,WASP-126,24472969.14,1338.145326,1338.857111,18279,8.16297083,66.63409277,1338.881996,1353.177309,1353.177309,1325.296626,154416168.1,8449.6875,8447.736094,18279,20.70361095,428.6395064,8447.761464,9607.172852,9607.172852,8314.666016,195870.5478,10.71062183,10.71560522,18279,0.100633127,0.010127026,10.71607775,11.07842731,11.07842731,10.53258991,29681778.46,1623.818489,1623.818505,18279,0.00490806,2.40891E-05,1623.818505,1623.973546,1623.973546,1623.780025,7189774.403,393.3343545,393.3352154,18279,0.034405882,0.001183765,393.3352169,393.43531,393.43531,393.258975,1466130977,79696,80208.48936,18279,5877.311668,34542792.44,80423.53236,90519,90519,70445,16,0,0.000875321,18279,0.118340088,0.014004376,0.118343325,16,16,0,1
1,TOI-1422,29275067.18,1750.347198,1751.005872,16719,7.318660059,53.56278506,1751.021167,1763.323683,1763.323683,1738.656654,222434893.8,13300.18359,13304.31807,16719,45.36440033,2057.928817,13304.39541,13415.62793,13415.62793,13152.98438,239786.0269,13.97722435,14.34212734,16719,0.875777305,0.766985888,14.36884137,17.98500061,17.98500061,13.71280003,28783985.46,1721.632323,1721.633199,16719,0.01765464,0.000311686,1721.6332,1721.687213,1721.687213,1721.582276,5018455.259,300.1887125,300.1647981,16719,0.038101259,0.001451706,300.1648005,300.2244657,300.2244657,300.1056414,6302281589,376479,376953.2621,16719,5269.356868,27766121.81,376990.09,385822,385822,368062,10772480,0,644.3256176,16719,1635.103109,2673562.176,1757.474801,32768,32768,0,1
1,TOI-251,25030014.99,1367.052751,1367.760382,18300,8.119623951,65.9282931,1367.784482,1381.518439,1381.518439,1354.113172,514594153.8,28093.21191,28119.89912,18300,197.4122483,38971.59579,28120.59206,30113.49414,30113.49414,27742.81055,340412.923,18.58962345,18.60179907,18300,0.089884293,0.008079186,18.60201623,18.90768051,18.90768051,18.46777916,16270510.46,889.0984233,889.0989324,18300,0.016249252,0.000264038,889.0989326,889.1462843,889.1462843,889.0405308,4515361.752,246.7441334,246.7410793,18300,0.041206909,0.001698009,246.7410828,246.8912203,246.8912203,246.6318726,1848593439,100506.5,101016.0349,18300,5846.190686,34177945.53,101185.0644,110922,110922,91190,528,0,0.028852459,18300,3.786550587,14.33796535,3.78666051,512,512,0,1
1,TOI-169,1585050.125,1337.982063,1338.724768,1184,8.134003772,66.16201737,1338.749478,1353.158986,1353.158986,1325.34666,3242511.492,2739.304932,2738.607679,1184,4.46365826,19.92424506,2738.611317,2749.721191,2749.721191,2719.092041,2133.225492,1.803890049,1.801710719,1184,0.018416641,0.000339173,1.801804842,1.85884726,1.85884726,1.771304846,1885389.368,1592.389408,1592.389669,1184,0.003588817,1.28796E-05,1592.389669,1592.407832,1592.407832,1592.383832,2375113.974,2006.012645,2006.008424,1184,0.015865148,0.000251703,2006.008424,2006.035639,2006.035639,2005.979357,6322739,5304.5,5340.151182,1184,390.4345984,152439.1756,5354.405086,6033,6033,4698,1536,0,1.297297297,1184,25.73972098,662.5332359,25.77239252,512,512,0,1
1,TOI-2025,2070176.154,1697.374309,1696.8657,1220,7.873052341,61.98495317,1696.883965,1710.176656,1710.176656,1683.384496,7327439.763,6006.5271,6006.098166,1220,5.632264553,31.72240399,6006.100807,6017.133301,6017.133301,5964.316406,3599.919125,2.950654387,2.950753381,1220,0.037476904,0.001404518,2.950991364,3.04293251,3.04293251,2.86904335,245051.0652,200.862155,200.8615288,1220,0.006365734,4.05226E-05,200.8615289,200.8707641,200.8707641,200.8482602,1630197.712,1336.228213,1336.227633,1220,0.008837871,7.8108E-05,1336.227633,1336.242743,1336.242743,1336.205663,27487926,22555.5,22531.08689,1220,377.8995278,142808.0531,22534.2558,23170,23170,21884,512,0,0.419672131,1220,14.65250854,214.6960064,14.65851736,512,512,0,1
1,HD 109833,1899029.885,1611.097046,1610.71237,1179,7.88463556,62.16747791,1610.731668,1623.867949,1623.867949,1596.805149,60197153.96,51143.21094,51057.80658,1179,203.8664819,41561.54245,51058.21359,51307.17969,51307.17969,50518.39453,7617.939127,6.394106388,6.461356342,1179,0.194988691,0.038020589,6.464297825,7.639872551,7.639872551,6.352235794,1286436.228,1091.122776,1091.124875,1179,0.010410627,0.000108381,1091.124875,1091.148116,1091.148116,1091.102736,1388649.574,1177.818664,1177.819825,1179,0.015243555,0.000232366,1177.819825,1177.849987,1177.849987,1177.788295,21688338,18414,18395.5369,1179,378.4583916,143230.7542,18399.42957,19027,19027,17728,6926848,0,5875.189143,1179,11553.14245,133475100.5,12961.20936,40960,40960,0,1
1,HD 109833,1899029.885,1611.097046,1610.71237,1179,7.88463556,62.16747791,1610.731668,1623.867949,1623.867949,1596.805149,60197153.96,51143.21094,51057.80658,1179,203.8664819,41561.54245,51058.21359,51307.17969,51307.17969,50518.39453,7617.939127,6.394106388,6.461356342,1179,0.194988691,0.038020589,6.464297825,7.639872551,7.639872551,6.352235794,1286436.228,1091.122776,1091.124875,1179,0.010410627,0.000108381,1091.124875,1091.148116,1091.148116,1091.102736,1388649.574,1177.818664,1177.819825,1179,0.015243555,0.000232366,1177.819825,1177.849987,1177.849987,1177.788295,21688338,18414,18395.5369,1179,378.4583916,143230.7542,18399.42957,19027,19027,17728,6926848,0,5875.189143,1179,11553.14245,133475100.5,12961.20936,40960,40960,0,1
1,TOI-1298,2070176.249,1697.374375,1696.865778,1220,7.872855298,61.98185054,1696.884042,1710.176402,1710.176402,1683.38491,7142600.71,5855.37085,5854.590746,1220,5.782991624,33.44299212,5854.593602,5866.438965,5866.438965,5821.004395,3329.3902,2.703570604,2.729008361,1220,0.075637444,0.005721023,2.730056347,2.938004971,2.938004971,2.631135464,749308.8971,614.1860176,614.1876206,1220,0.003237279,1.048E-05,614.1876206,614.1938691,614.1938691,614.180834,1858179.979,1523.098444,1523.098344,1220,0.009059572,8.20758E-05,1523.098344,1523.119081,1523.119081,1523.080009,27487926,22555.5,22531.08689,1220,377.8995278,142808.0531,22534.2558,23170,23170,21884,4845568,0,3971.777049,1220,10444.02835,109077728.1,11173.75233,32768,32768,0,1
1,TOI-813,1585047.758,1337.980026,1338.722769,1184,8.134175299,66.16480779,1338.747481,1353.157323,1353.157323,1325.344411,20669698.91,17459.89941,17457.51597,1184,20.01174874,400.4700877,17457.52744,17496.39648,17496.39648,17382.73242,4610.327244,3.882745504,3.89385747,1184,0.096731327,0.00935695,3.895058786,4.230481148,4.230481148,3.80052352,698025.8052,589.5474593,589.548822,1184,0.006245937,3.90117E-05,589.548822,589.5937506,589.5937506,589.5406016,1901083.024,1605.641562,1605.644446,1184,0.032212725,0.00103766,1605.644447,1605.703322,1605.703322,1605.596109,6322739,5304.5,5340.151182,1184,390.4345984,152439.1756,5354.405086,6033,6033,4698,319488,0,269.8378378,1184,1016.092183,1032443.325,1051.311459,4096,4096,0,1
1,TOI-559,1460131.192,1425.994071,1424.518236,1025,7.932979322,62.93216093,1424.540325,1436.827199,1436.827199,1410.952444,9027777.522,8808.463867,8807.587827,1025,17.86144494,319.0312153,8807.605938,8858.433594,8858.433594,8713.691406,3080.280641,2.885485649,3.005151845,1025,0.595190998,0.354252325,3.063525736,7.264984131,7.264984131,2.872303486,1426903.144,1392.103691,1392.100628,1025,0.029785672,0.000887186,1392.100628,1392.177675,1392.177675,1392.054333,1362063.999,1328.85179,1328.842926,1025,0.033758435,0.001139632,1328.842927,1328.869354,1328.869354,1328.576926,9694615,9529,9458.160976,1025,380.7865293,144998.3809,9465.823124,10049,10049,8807,2193920,0,2140.409756,1025,7632.610088,58256736.75,7927.048043,32768,32768,0,1
1,TOI-1601,1952544.249,1802.370168,1802.903277,1083,7.118222394,50.66909005,1802.917329,1815.015804,1815.015804,1790.703467,14351157,13304.06348,13251.29917,1083,765.9996949,586755.5326,13273.42025,16579.5625,16579.5625,-142.0144348,4601.423916,3.83970356,4.248775546,1083,2.605717941,6.789765988,4.984160875,43.46560287,43.46560287,3.808395147,454388.6019,419.560899,419.5647293,1083,0.018668072,0.000348497,419.5647298,419.8255577,419.8255577,419.4052105,1048865.638,968.4704405,968.4816599,1083,0.076809413,0.005899686,968.4816629,968.8933221,968.8933221,968.1619799,29913100,27595,27620.59095,1083,341.6769786,116743.1577,27622.70421,28202,28202,27035,503808,0,465.1966759,1083,1598.923881,2556557.578,1665.222365,32768,32768,0,1
1,HD 213885,24473024.09,1338.148372,1338.860118,18279,8.162894236,66.6328423,1338.885002,1353.180133,1353.180133,1325.299712,3152009592,172454.4531,172438.8419,18279,113.1401734,12800.69883,172438.879,176310.8438,176310.8438,171267.1563,814261.7351,44.55064011,44.54629548,18279,0.041903352,0.001755891,44.54631519,44.66601181,44.66601181,44.39136505,32439441.14,1774.684599,1774.683579,18279,0.00959244,9.20149E-05,1774.683579,1774.741197,1774.741197,1774.57435,25026808.31,1369.155683,1369.156317,18279,0.009505998,9.0364E-05,1369.156317,1369.263998,1369.263998,1369.102337,1466130977,79696,80208.48936,18279,5877.311668,34542792.44,80423.53236,90519,90519,70445,3616,0,0.197822638,18279,10.0188691,100.377738,10.02082191,512,512,0,1
1,NGTS-20,1460131.815,1425.994691,1424.518844,1025,7.933012299,62.93268413,1424.540933,1436.827848,1436.827848,1410.952986,7873498.654,7679.565918,7681.462101,1025,15.25056468,232.5797232,7681.47724,7736.938965,7736.938965,7643.008301,2816.169252,2.698433399,2.747482197,1025,0.227384689,0.051703797,2.756875445,4.244503498,4.244503498,2.689673662,325317.4452,317.3840956,317.3828734,1025,0.042642853,0.001818413,317.3828762,317.4396106,317.4396106,317.1820995,1386923.232,1353.100095,1353.095836,1025,0.029989909,0.000899395,1353.095837,1353.149656,1353.149656,1352.89035,9694615,9529,9458.160976,1025,380.7865293,144998.3809,9465.823124,10049,10049,8807,2269184,0,2213.838049,1025,7810.028933,60996551.94,8117.735574,32768,32768,0,1
1,TOI-1181,2070178.375,1697.376147,1696.867521,1220,7.873023195,61.98449423,1696.885785,1710.1784,1710.1784,1683.386339,16798762.55,13775.70996,13769.4775,1220,23.14454676,535.6700447,13769.49695,13796.44629,13796.44629,13663.81641,4780.141507,3.915912867,3.918148777,1220,0.095928285,0.009202236,3.91932291,4.113431454,4.113431454,3.758476019,655980.8359,537.6891889,537.6892097,1220,0.005509435,3.03539E-05,537.6892098,537.700793,537.700793,537.675705,401488.805,329.0903006,329.0891844,1220,0.013234233,0.000175145,329.0891847,329.1137574,329.1137574,329.0580858,27487926,22555.5,22531.08689,1220,377.8995278,142808.0531,22534.2558,23170,23170,21884,11264,0,9.232786885,1220,68.13180264,4641.942532,68.75454083,512,512,0,1
1,HIP 94235,34375155.99,2047.951298,2048.456945,16781,7.185116096,51.62589332,2048.469546,2060.645392,2060.645392,2036.283381,1970125256,117332.6406,117402.1367,16781,768.3432937,590351.4169,117404.6509,119682.875,119682.875,115838.4922,618514.8972,36.81386185,36.85804763,16781,0.206016481,0.04244279,36.85862338,37.8853302,37.8853302,36.55199432,33358710.13,1987.882016,1987.885712,16781,0.020209436,0.000408421,1987.885712,1987.932706,1987.932706,1987.812437,25076081.37,1494.323195,1494.313889,16781,0.026518233,0.000703217,1494.313889,1494.376256,1494.376256,1494.255277,9919552849,590754,591118.1008,16781,5173.387747,26763940.78,591140.7387,599894,599894,582353,1184256,0,70.57124128,16781,1516.126893,2298640.757,1517.768446,32768,32768,0,1
1,TOI-4329,1958345.746,1777.773256,1777.083254,1102,7.395740756,54.69698134,1777.098644,1789.679535,1789.679535,1764.72104,2711908.439,2462.661255,2460.89695,1102,7.933164846,62.93510448,2460.909737,2473.37085,2473.37085,2415.39209,2370.046016,2.022410035,2.150676965,1102,0.324138865,0.105066004,2.174966072,3.81938839,3.81938839,2.008510828,1520508.396,1379.767828,1379.771684,1102,0.009683046,9.37614E-05,1379.771684,1379.785901,1379.785901,1379.74635,1683757.863,1527.90687,1527.910946,1102,0.00836668,7.00013E-05,1527.910946,1527.923166,1527.923166,1527.881312,29072282,26414.5,26381.38113,1102,354.9932464,126020.205,26383.76945,26986,26986,25788,880640,0,799.1288566,1102,2626.297464,6897438.37,2745.185841,32768,32768,0,1
